shop_id,user_id,order_amount,total_items,payment_method,created_at
87,700,149,1,credit_card,3/10/17 0:28
97,739,486,3,credit_card,3/14/17 8:32
21,868,142,1,credit_card,3/19/17 0:25
22,783,292,2,credit_card,3/11/17 11:53
72,840,320,2,cash,3/1/17 21:17
82,789,177,1,credit_card,3/4/17 2:21
45,914,142,1,credit_card,3/5/17 1:21
96,796,306,2,cash,3/19/17 7:09
61,978,316,2,credit_card,3/8/17 8:29
31,921,129,1,cash,3/14/17 13:14
22,874,292,2,cash,3/1/17 0:40
81,955,354,2,credit_card,3/17/17 12:51
34,734,366,3,debit,3/23/17 20:12
98,874,133,1,cash,3/27/17 13:47
97,912,324,2,cash,3/1/17 0:14
53,973,224,2,cash,3/10/17 7:16
76,753,310,2,credit_card,3/5/17 6:19
11,839,368,2,credit_card,3/22/17 23:16
67,882,131,1,debit,3/2/17 8:29
25,741,390,3,debit,3/9/17 11:43
80,990,290,2,credit_card,3/4/17 20:22
23,987,312,2,credit_card,3/11/17 16:05
65,824,616,4,credit_card,3/30/17 11:00
70,764,346,2,debit,3/9/17 3:03
17,947,528,3,debit,3/29/17 11:49
71,962,164,1,debit,3/12/17 6:33
47,765,145,1,credit_card,3/14/17 23:52
43,913,181,1,debit,3/27/17 9:53
18,991,156,1,cash,3/3/17 17:30
86,949,260,2,cash,3/14/17 20:31
74,823,153,1,credit_card,3/3/17 13:31
46,776,664,4,debit,3/20/17 9:00
55,723,342,2,debit,3/9/17 22:22
72,860,480,3,cash,3/18/17 11:24
97,854,324,2,debit,3/20/17 6:29
81,941,354,2,debit,3/11/17 14:09
27,819,169,1,cash,3/13/17 23:22
45,803,284,2,debit,3/10/17 0:38
67,706,786,6,credit_card,3/29/17 16:05
91,901,320,2,cash,3/22/17 2:01
59,723,178,1,debit,3/23/17 21:31
44,898,144,1,credit_card,3/12/17 9:18
61,713,316,2,cash,3/11/17 2:06
99,862,195,1,cash,3/17/17 11:22
59,874,712,4,credit_card,3/22/17 7:36
13,736,320,2,cash,3/30/17 6:21
10,855,148,1,debit,3/8/17 6:18
68,736,136,1,debit,3/20/17 16:30
74,921,306,2,cash,3/26/17 23:24
44,721,144,1,credit_card,3/23/17 22:36
16,739,312,2,debit,3/28/17 7:54
57,954,294,2,cash,3/25/17 9:17
71,712,492,3,debit,3/25/17 22:00
31,978,258,2,debit,3/11/17 15:45
44,991,144,1,cash,3/7/17 5:38
75,752,128,1,credit_card,3/16/17 20:54
9,901,118,1,cash,3/27/17 15:32
26,796,528,3,cash,3/17/17 21:47
10,873,444,3,cash,3/5/17 15:14
99,758,195,1,debit,3/6/17 0:59
83,916,258,2,credit_card,3/19/17 3:33
43,782,362,2,credit_card,3/29/17 23:25
1,843,316,2,debit,3/30/17 11:09
47,899,145,1,cash,3/25/17 0:47
56,863,117,1,debit,3/21/17 7:54
30,865,459,3,credit_card,3/13/17 10:14
19,804,163,1,credit_card,3/25/17 2:09
33,935,346,2,cash,3/23/17 17:28
28,787,164,1,credit_card,3/18/17 16:10
81,888,177,1,credit_card,3/4/17 10:28
24,904,280,2,cash,3/23/17 10:39
60,822,177,1,cash,3/8/17 2:46
22,802,292,2,credit_card,3/26/17 21:48
91,755,480,3,cash,3/26/17 13:49
64,870,399,3,cash,3/8/17 12:40
93,874,114,1,debit,3/24/17 13:31
37,864,142,1,debit,3/3/17 23:44
28,703,656,4,cash,3/12/17 22:28
25,744,260,2,debit,3/14/17 13:25
20,746,254,2,debit,3/30/17 11:34
51,778,187,1,credit_card,3/22/17 8:18
98,752,133,1,cash,3/11/17 16:35
85,825,344,2,debit,3/15/17 13:22
2,794,94,1,debit,3/3/17 3:19
14,729,348,3,debit,3/18/17 23:26
83,710,258,2,cash,3/18/17 0:01
19,756,163,1,cash,3/20/17 5:56
71,749,328,2,credit_card,3/4/17 7:49
8,986,132,1,cash,3/20/17 4:11
99,904,390,2,cash,3/30/17 17:52
16,712,312,2,debit,3/15/17 3:50
45,711,142,1,credit_card,3/3/17 12:20
45,823,142,1,credit_card,3/21/17 17:27
75,923,384,3,debit,3/11/17 8:51
62,767,160,1,credit_card,3/5/17 3:43
43,745,362,2,cash,3/25/17 13:24
9,853,236,2,debit,3/8/17 10:20
46,886,498,3,debit,3/3/17 19:10
59,776,356,2,cash,3/5/17 9:16
70,777,346,2,cash,3/19/17 0:06
22,880,146,1,debit,3/14/17 11:47
99,915,390,2,cash,3/25/17 22:42
1,918,316,2,debit,3/15/17 7:44
62,907,480,3,cash,3/18/17 7:03
71,804,328,2,credit_card,3/9/17 10:12
30,835,306,2,cash,3/16/17 7:14
73,942,330,2,cash,3/11/17 10:54
13,986,480,3,cash,3/10/17 17:55
51,744,187,1,debit,3/27/17 9:33
56,721,117,1,credit_card,3/24/17 14:08
30,881,153,1,credit_card,3/14/17 21:14
14,793,232,2,debit,3/29/17 20:41
19,768,163,1,debit,3/23/17 21:20
77,816,156,1,credit_card,3/1/17 8:31
4,807,256,2,credit_card,3/20/17 1:14
29,944,326,2,debit,3/2/17 18:19
96,702,306,2,credit_card,3/17/17 18:44
97,728,162,1,cash,3/5/17 17:24
42,607,704000,2000,credit_card,3/24/17 4:00
13,844,480,3,credit_card,3/26/17 20:00
53,748,112,1,cash,3/13/17 12:50
35,788,492,3,debit,3/26/17 11:15
21,905,284,2,cash,3/9/17 20:23
9,709,236,2,debit,3/18/17 10:39
65,986,308,2,cash,3/17/17 13:23
28,810,328,2,debit,3/2/17 3:30
54,853,133,1,debit,3/9/17 12:10
12,832,603,3,cash,3/8/17 1:05
7,890,448,4,credit_card,3/12/17 5:36
41,925,354,3,cash,3/2/17 14:23
31,894,258,2,debit,3/10/17 7:02
72,827,160,1,debit,3/30/17 3:25
7,759,112,1,debit,3/8/17 8:15
90,759,178,1,credit_card,3/16/17 12:54
5,909,568,4,cash,3/25/17 8:16
10,969,296,2,debit,3/30/17 1:42
16,744,312,2,debit,3/26/17 5:13
90,875,534,3,credit_card,3/2/17 13:46
21,907,142,1,credit_card,3/28/17 1:34
65,770,154,1,debit,3/15/17 3:10
88,760,176,1,credit_card,3/2/17 21:57
53,914,112,1,cash,3/22/17 13:19
65,954,308,2,cash,3/22/17 3:52
11,722,184,1,cash,3/12/17 12:45
81,732,354,2,debit,3/9/17 3:15
94,707,134,1,credit_card,3/26/17 9:31
37,762,142,1,credit_card,3/6/17 8:56
96,783,459,3,cash,3/18/17 19:38
86,831,130,1,debit,3/30/17 21:19
92,730,90,1,credit_card,3/11/17 23:20
44,737,144,1,cash,3/17/17 19:42
88,936,352,2,credit_card,3/10/17 18:55
6,836,374,2,cash,3/16/17 21:13
21,893,142,1,cash,3/1/17 8:36
60,726,354,2,cash,3/17/17 22:37
52,752,292,2,credit_card,3/8/17 23:07
55,773,171,1,cash,3/8/17 23:34
66,992,483,3,cash,3/8/17 4:18
43,978,181,1,credit_card,3/23/17 9:08
8,703,396,3,debit,3/2/17 6:27
95,995,168,1,credit_card,3/4/17 8:47
11,752,184,1,debit,3/8/17 7:01
63,861,408,3,cash,3/25/17 18:24
39,890,134,1,debit,3/1/17 13:09
11,982,368,2,cash,3/16/17 3:38
99,934,390,2,debit,3/23/17 18:17
50,824,386,2,debit,3/10/17 17:18
87,709,298,2,credit_card,3/22/17 17:11
69,970,655,5,cash,3/2/17 8:42
25,937,130,1,cash,3/25/17 14:44
11,787,184,1,cash,3/25/17 5:07
49,819,516,4,credit_card,3/19/17 18:29
16,927,156,1,credit_card,3/10/17 11:21
32,871,303,3,cash,3/20/17 16:34
63,884,272,2,debit,3/28/17 17:19
9,793,472,4,cash,3/28/17 6:03
94,832,268,2,debit,3/15/17 11:18
4,860,256,2,credit_card,3/27/17 7:06
89,709,392,2,credit_card,3/26/17 1:43
50,914,579,3,debit,3/29/17 4:21
79,771,362,2,cash,3/30/17 12:05
39,853,268,2,credit_card,3/10/17 15:33
76,960,465,3,credit_card,3/21/17 14:46
18,728,312,2,debit,3/13/17 23:18
35,712,164,1,debit,3/18/17 10:26
21,721,426,3,credit_card,3/10/17 19:36
98,823,133,1,credit_card,3/23/17 6:53
64,850,133,1,debit,3/15/17 12:36
9,865,590,5,cash,3/2/17 1:40
78,928,77175,3,debit,3/16/17 9:45
25,745,390,3,credit_card,3/22/17 17:42
63,773,136,1,cash,3/9/17 13:54
74,984,153,1,credit_card,3/15/17 9:23
27,739,338,2,cash,3/8/17 7:43
70,999,173,1,cash,3/28/17 5:46
60,952,531,3,debit,3/25/17 14:06
6,707,187,1,cash,3/4/17 20:48
67,982,131,1,cash,3/1/17 13:15
6,830,374,2,debit,3/6/17 1:20
65,739,308,2,credit_card,3/9/17 7:55
87,999,298,2,cash,3/27/17 3:49
77,911,312,2,cash,3/9/17 15:59
34,987,244,2,credit_card,3/26/17 16:35
70,791,173,1,cash,3/16/17 17:36
38,811,380,2,cash,3/30/17 16:13
20,796,127,1,credit_card,3/17/17 7:08
61,823,158,1,credit_card,3/10/17 16:59
25,781,260,2,cash,3/13/17 19:01
20,766,381,3,cash,3/30/17 17:36
8,831,132,1,cash,3/28/17 18:52
58,953,138,1,credit_card,3/26/17 10:43
84,757,153,1,credit_card,3/5/17 16:18
36,999,260,2,debit,3/1/17 13:29
7,723,224,2,credit_card,3/7/17 20:28
11,922,736,4,cash,3/4/17 21:14
72,806,160,1,credit_card,3/15/17 17:43
24,713,280,2,debit,3/27/17 6:04
84,768,306,2,credit_card,3/13/17 4:02
89,718,588,3,debit,3/15/17 17:44
26,724,528,3,cash,3/11/17 2:22
21,786,284,2,credit_card,3/29/17 18:18
99,966,390,2,debit,3/28/17 1:48
84,768,306,2,credit_card,3/15/17 15:10
41,874,236,2,cash,3/17/17 13:43
66,842,805,5,credit_card,3/22/17 17:58
61,835,316,2,credit_card,3/23/17 17:49
78,982,25725,1,debit,3/19/17 19:02
29,948,163,1,debit,3/6/17 20:17
71,949,164,1,debit,3/19/17 6:49
41,767,236,2,credit_card,3/7/17 8:49
97,874,162,1,cash,3/10/17 0:23
35,932,164,1,cash,3/28/17 10:17
90,955,356,2,credit_card,3/30/17 17:28
65,829,616,4,credit_card,3/8/17 5:54
24,942,420,3,cash,3/1/17 7:25
81,929,177,1,credit_card,3/18/17 3:24
44,872,144,1,cash,3/13/17 19:58
9,824,354,3,credit_card,3/7/17 12:00
47,701,435,3,debit,3/7/17 14:18
68,723,272,2,credit_card,3/17/17 1:36
60,880,354,2,cash,3/3/17 3:35
59,886,534,3,credit_card,3/24/17 16:50
59,705,356,2,debit,3/28/17 8:02
62,812,320,2,debit,3/21/17 21:05
24,913,420,3,cash,3/9/17 13:19
46,925,332,2,debit,3/27/17 18:03
10,998,148,1,credit_card,3/5/17 23:43
22,781,146,1,credit_card,3/21/17 1:21
58,957,138,1,debit,3/16/17 16:11
49,775,129,1,credit_card,3/20/17 5:11
18,880,624,4,debit,3/18/17 17:39
29,834,326,2,debit,3/22/17 6:08
91,800,160,1,debit,3/17/17 4:50
17,831,176,1,credit_card,3/7/17 16:30
33,954,346,2,debit,3/27/17 17:23
29,759,326,2,credit_card,3/26/17 6:10
1,893,316,2,credit_card,3/11/17 19:55
11,906,368,2,credit_card,3/23/17 21:42
69,963,262,2,cash,3/10/17 21:51
24,857,280,2,debit,3/22/17 10:22
20,878,254,2,cash,3/17/17 3:43
13,959,320,2,debit,3/15/17 14:23
40,762,322,2,cash,3/11/17 5:50
41,798,118,1,credit_card,3/10/17 11:03
84,745,459,3,credit_card,3/6/17 7:09
31,826,129,1,debit,3/9/17 18:21
47,794,435,3,credit_card,3/2/17 13:39
62,988,160,1,cash,3/2/17 23:46
51,791,374,2,cash,3/15/17 14:17
71,728,492,3,credit_card,3/13/17 23:07
87,892,149,1,cash,3/30/17 21:22
23,848,468,3,credit_card,3/18/17 16:20
62,840,480,3,credit_card,3/28/17 20:06
66,946,161,1,debit,3/7/17 11:13
10,994,296,2,credit_card,3/13/17 14:51
85,990,172,1,cash,3/5/17 7:36
81,879,177,1,debit,3/16/17 14:15
63,721,136,1,credit_card,3/10/17 6:05
15,922,153,1,cash,3/22/17 8:12
50,752,579,3,cash,3/5/17 2:32
77,986,156,1,cash,3/27/17 15:45
29,877,489,3,cash,3/28/17 22:35
59,909,356,2,cash,3/12/17 22:22
100,911,222,2,credit_card,3/19/17 10:19
62,823,160,1,cash,3/13/17 21:00
69,940,262,2,debit,3/18/17 4:29
36,845,130,1,credit_card,3/9/17 13:41
81,739,354,2,debit,3/23/17 15:24
37,977,426,3,credit_card,3/26/17 3:09
15,810,306,2,cash,3/24/17 16:05
76,728,310,2,credit_card,3/3/17 11:38
37,897,284,2,cash,3/3/17 7:44
13,932,480,3,debit,3/13/17 2:26
45,776,142,1,debit,3/5/17 14:40
81,791,354,2,debit,3/7/17 9:02
53,989,336,3,cash,3/16/17 22:04
71,752,164,1,debit,3/5/17 12:32
71,994,328,2,debit,3/28/17 13:13
85,831,516,3,cash,3/27/17 12:31
42,726,1056,3,debit,3/24/17 17:51
14,796,232,2,debit,3/10/17 5:59
65,837,154,1,credit_card,3/30/17 12:17
15,835,306,2,debit,3/3/17 14:51
11,732,736,4,debit,3/20/17 8:36
86,948,260,2,cash,3/18/17 14:31
37,744,426,3,credit_card,3/23/17 12:25
17,817,528,3,cash,3/22/17 7:34
10,931,444,3,debit,3/30/17 4:18
17,794,176,1,debit,3/15/17 10:47
4,836,256,2,cash,3/10/17 23:29
54,844,266,2,cash,3/27/17 20:57
87,899,149,1,cash,3/8/17 0:21
88,738,528,3,credit_card,3/23/17 19:36
34,846,122,1,cash,3/26/17 5:02
43,992,181,1,cash,3/19/17 11:00
36,941,520,4,cash,3/12/17 23:04
17,751,176,1,credit_card,3/14/17 16:09
74,895,153,1,debit,3/10/17 3:51
51,828,935,5,cash,3/17/17 16:05
8,833,396,3,debit,3/3/17 6:05
15,943,153,1,debit,3/5/17 1:17
75,990,128,1,debit,3/14/17 2:59
36,862,260,2,credit_card,3/14/17 20:04
15,964,612,4,credit_card,3/28/17 21:50
43,830,1086,6,debit,3/17/17 19:56
57,991,441,3,cash,3/5/17 4:45
79,876,181,1,cash,3/25/17 22:05
19,837,489,3,debit,3/9/17 21:54
65,948,154,1,credit_card,3/17/17 22:18
6,718,374,2,credit_card,3/26/17 0:12
9,922,236,2,credit_card,3/7/17 3:24
52,787,292,2,credit_card,3/25/17 5:45
6,939,374,2,credit_card,3/19/17 3:07
3,918,444,3,cash,3/22/17 13:58
29,953,163,1,debit,3/10/17 1:10
40,713,322,2,debit,3/25/17 11:10
54,756,266,2,debit,3/17/17 3:16
65,974,154,1,cash,3/16/17 10:37
81,737,354,2,debit,3/16/17 21:44
89,968,196,1,credit_card,3/16/17 5:39
29,948,163,1,cash,3/5/17 0:00
14,897,232,2,debit,3/29/17 17:58
23,783,468,3,debit,3/7/17 4:48
17,814,352,2,cash,3/4/17 14:04
12,903,402,2,cash,3/28/17 7:28
85,955,172,1,debit,3/4/17 3:34
70,841,173,1,credit_card,3/21/17 15:44
34,864,122,1,cash,3/26/17 6:23
48,923,117,1,debit,3/18/17 19:59
71,718,164,1,credit_card,3/11/17 3:15
16,808,156,1,cash,3/14/17 16:55
27,799,507,3,cash,3/5/17 11:03
30,761,306,2,cash,3/2/17 3:25
9,706,118,1,cash,3/6/17 6:39
74,769,306,2,credit_card,3/22/17 16:13
2,862,94,1,credit_card,3/21/17 11:35
44,731,288,2,credit_card,3/3/17 18:35
12,930,402,2,cash,3/22/17 2:02
59,992,178,1,debit,3/6/17 13:35
83,795,129,1,cash,3/15/17 20:19
8,913,132,1,cash,3/18/17 12:37
48,713,234,2,cash,3/14/17 9:36
9,954,236,2,cash,3/16/17 11:08
43,918,181,1,cash,3/26/17 6:47
2,876,188,2,debit,3/2/17 17:16
88,987,176,1,credit_card,3/11/17 17:28
50,718,193,1,debit,3/16/17 7:45
5,711,284,2,debit,3/21/17 2:20
85,965,516,3,credit_card,3/14/17 5:59
25,974,260,2,cash,3/22/17 4:59
59,808,178,1,debit,3/9/17 23:46
25,770,260,2,debit,3/11/17 16:08
73,715,495,3,credit_card,3/26/17 7:28
5,810,284,2,credit_card,3/1/17 5:33
93,745,228,2,debit,3/9/17 8:11
38,857,380,2,cash,3/19/17 23:08
85,791,516,3,debit,3/1/17 19:38
19,704,489,3,cash,3/21/17 23:10
84,789,153,1,cash,3/14/17 13:02
26,863,352,2,cash,3/17/17 7:13
26,967,176,1,debit,3/28/17 16:39
77,726,156,1,debit,3/13/17 2:43
55,889,342,2,credit_card,3/15/17 13:25
59,701,712,4,debit,3/23/17 21:44
29,783,163,1,debit,3/28/17 10:19
14,785,116,1,debit,3/27/17 0:42
68,720,136,1,cash,3/4/17 9:33
12,987,201,1,debit,3/9/17 8:42
33,754,346,2,credit_card,3/9/17 18:06
16,882,156,1,cash,3/29/17 1:44
43,925,362,2,cash,3/21/17 17:12
74,936,459,3,debit,3/24/17 2:12
40,978,483,3,cash,3/5/17 0:02
49,760,645,5,cash,3/15/17 19:43
6,856,561,3,cash,3/26/17 3:51
11,901,736,4,debit,3/8/17 2:21
30,857,306,2,cash,3/2/17 23:38
36,885,130,1,cash,3/21/17 2:53
43,725,362,2,cash,3/4/17 1:40
65,727,154,1,credit_card,3/27/17 2:44
72,915,320,2,credit_card,3/24/17 0:30
30,737,612,4,cash,3/2/17 16:46
63,887,136,1,cash,3/30/17 8:12
28,702,164,1,credit_card,3/29/17 7:10
76,731,155,1,credit_card,3/28/17 1:10
72,894,480,3,cash,3/26/17 22:41
67,862,262,2,debit,3/1/17 14:24
81,742,354,2,debit,3/18/17 2:48
69,807,262,2,cash,3/19/17 3:31
74,999,306,2,debit,3/24/17 10:48
68,916,136,1,cash,3/12/17 20:28
11,763,368,2,cash,3/27/17 16:43
27,729,676,4,credit_card,3/9/17 18:22
16,860,312,2,debit,3/22/17 20:07
53,873,224,2,debit,3/1/17 18:32
82,840,354,2,credit_card,3/2/17 10:54
24,730,560,4,debit,3/16/17 8:13
55,875,342,2,cash,3/20/17 4:33
69,863,262,2,credit_card,3/24/17 20:41
90,999,534,3,debit,3/1/17 12:04
65,749,462,3,credit_card,3/23/17 6:35
93,926,342,3,credit_card,3/11/17 1:26
24,883,280,2,cash,3/2/17 22:24
3,952,148,1,debit,3/14/17 15:58
24,956,420,3,credit_card,3/24/17 23:00
25,969,390,3,credit_card,3/22/17 10:40
53,772,448,4,credit_card,3/5/17 2:57
22,970,146,1,debit,3/21/17 11:29
93,970,228,2,cash,3/18/17 21:26
41,764,472,4,debit,3/30/17 21:26
58,985,276,2,credit_card,3/4/17 21:04
94,706,268,2,credit_card,3/27/17 16:16
57,857,441,3,debit,3/18/17 18:30
98,878,266,2,cash,3/6/17 1:49
9,979,236,2,debit,3/10/17 7:13
43,936,181,1,credit_card,3/28/17 2:33
9,776,354,3,cash,3/5/17 7:39
42,830,352,1,credit_card,3/24/17 22:26
29,771,326,2,cash,3/3/17 1:23
72,934,480,3,credit_card,3/4/17 4:05
9,753,118,1,debit,3/28/17 13:59
27,916,676,4,credit_card,3/16/17 13:22
50,788,386,2,cash,3/26/17 23:26
57,855,147,1,debit,3/22/17 19:15
95,930,336,2,cash,3/25/17 15:10
14,709,232,2,cash,3/6/17 12:01
54,988,133,1,debit,3/12/17 15:25
4,979,256,2,credit_card,3/5/17 11:38
24,714,280,2,credit_card,3/26/17 11:05
29,777,326,2,debit,3/14/17 8:20
7,865,224,2,credit_card,3/8/17 6:36
50,873,579,3,debit,3/10/17 20:09
34,777,244,2,cash,3/24/17 23:51
37,875,426,3,cash,3/10/17 16:00
83,816,258,2,cash,3/4/17 15:03
5,968,284,2,cash,3/2/17 18:28
70,970,173,1,credit_card,3/13/17 4:49
35,749,492,3,credit_card,3/28/17 12:40
63,868,136,1,debit,3/16/17 19:03
7,718,112,1,cash,3/9/17 3:13
24,932,140,1,cash,3/22/17 2:11
82,805,177,1,debit,3/13/17 5:22
32,919,303,3,credit_card,3/10/17 2:44
14,956,116,1,debit,3/22/17 12:17
62,774,480,3,credit_card,3/19/17 14:33
28,850,492,3,cash,3/11/17 12:24
69,920,262,2,debit,3/19/17 4:50
37,946,142,1,cash,3/25/17 0:46
96,915,459,3,credit_card,3/12/17 13:32
76,752,465,3,cash,3/8/17 10:32
66,975,644,4,credit_card,3/27/17 9:18
69,960,262,2,cash,3/25/17 14:41
30,855,459,3,credit_card,3/16/17 7:51
69,969,262,2,debit,3/6/17 3:24
17,832,352,2,debit,3/23/17 18:05
38,700,570,3,cash,3/8/17 3:34
75,840,256,2,debit,3/22/17 4:30
69,907,131,1,debit,3/18/17 3:33
88,762,352,2,credit_card,3/5/17 17:22
97,825,162,1,credit_card,3/23/17 2:14
34,853,122,1,cash,3/4/17 5:23
97,773,324,2,cash,3/19/17 9:23
23,930,312,2,credit_card,3/7/17 0:51
42,839,352,1,debit,3/12/17 2:45
23,872,312,2,cash,3/12/17 4:55
88,860,176,1,debit,3/29/17 21:39
100,967,222,2,cash,3/21/17 8:09
15,726,306,2,debit,3/24/17 17:34
23,944,468,3,cash,3/9/17 22:15
88,991,528,3,debit,3/20/17 8:10
3,914,444,3,debit,3/24/17 3:57
78,828,51450,2,credit_card,3/14/17 20:43
75,982,256,2,debit,3/15/17 2:17
50,922,193,1,debit,3/11/17 7:13
70,757,519,3,debit,3/2/17 22:13
80,861,290,2,credit_card,3/11/17 4:17
81,741,354,2,credit_card,3/21/17 19:15
50,899,193,1,credit_card,3/30/17 4:13
75,768,256,2,cash,3/25/17 21:16
89,983,392,2,debit,3/14/17 11:14
25,984,260,2,credit_card,3/3/17 23:06
22,745,146,1,debit,3/25/17 15:18
47,801,290,2,debit,3/10/17 7:40
13,746,160,1,cash,3/1/17 8:36
91,888,160,1,cash,3/17/17 17:03
45,713,710,5,cash,3/21/17 11:39
47,782,145,1,cash,3/9/17 6:17
41,923,472,4,credit_card,3/16/17 14:54
45,950,284,2,debit,3/27/17 3:06
88,979,176,1,credit_card,3/29/17 13:48
78,766,77175,3,credit_card,3/16/17 14:13
5,959,142,1,cash,3/7/17 12:45
2,711,282,3,debit,3/24/17 12:33
96,983,153,1,credit_card,3/25/17 7:54
58,914,276,2,cash,3/4/17 9:34
94,910,402,3,credit_card,3/3/17 2:54
89,932,196,1,debit,3/28/17 4:13
35,725,328,2,credit_card,3/27/17 15:09
15,813,153,1,debit,3/8/17 3:30
6,763,187,1,cash,3/9/17 12:40
19,755,326,2,debit,3/6/17 22:09
71,711,328,2,credit_card,3/11/17 22:59
22,829,292,2,cash,3/1/17 4:45
4,759,384,3,debit,3/5/17 14:48
6,805,374,2,cash,3/3/17 0:06
75,925,256,2,debit,3/22/17 4:51
19,713,163,1,cash,3/21/17 0:04
60,894,531,3,credit_card,3/28/17 20:53
5,701,284,2,credit_card,3/27/17 13:54
35,714,492,3,cash,3/25/17 18:37
74,705,153,1,cash,3/9/17 5:38
61,736,474,3,debit,3/18/17 11:19
29,892,326,2,credit_card,3/23/17 20:07
93,982,114,1,cash,3/2/17 18:45
74,969,153,1,cash,3/7/17 9:59
50,926,579,3,credit_card,3/7/17 0:01
7,794,336,3,cash,3/29/17 16:12
17,702,528,3,debit,3/18/17 8:12
66,858,161,1,credit_card,3/7/17 23:25
36,943,260,2,cash,3/16/17 10:19
52,879,292,2,credit_card,3/5/17 3:19
9,950,236,2,cash,3/17/17 14:17
64,989,133,1,cash,3/11/17 22:48
29,714,163,1,cash,3/15/17 9:03
63,823,272,2,credit_card,3/13/17 1:08
7,910,224,2,credit_card,3/21/17 6:56
91,722,160,1,credit_card,3/2/17 1:07
91,963,160,1,credit_card,3/18/17 16:15
72,750,320,2,credit_card,3/14/17 12:07
84,890,306,2,cash,3/26/17 13:40
29,733,489,3,credit_card,3/2/17 11:18
99,730,195,1,cash,3/7/17 13:44
88,815,176,1,credit_card,3/14/17 14:40
85,716,172,1,cash,3/7/17 18:14
23,912,156,1,credit_card,3/5/17 4:55
54,971,266,2,credit_card,3/8/17 10:20
22,969,292,2,credit_card,3/11/17 22:15
72,985,320,2,credit_card,3/8/17 19:02
54,740,266,2,debit,3/20/17 2:38
87,718,298,2,debit,3/5/17 15:29
73,785,165,1,credit_card,3/7/17 19:16
12,960,603,3,cash,3/3/17 0:38
14,842,232,2,credit_card,3/29/17 8:26
73,855,165,1,credit_card,3/2/17 7:49
62,764,320,2,cash,3/17/17 8:37
76,870,465,3,cash,3/27/17 14:10
78,889,25725,1,cash,3/11/17 21:14
46,796,498,3,cash,3/25/17 3:17
51,920,561,3,debit,3/29/17 0:28
10,864,148,1,cash,3/22/17 20:00
25,858,260,2,debit,3/3/17 9:59
14,792,116,1,debit,3/14/17 13:46
45,790,142,1,debit,3/20/17 21:37
64,734,399,3,debit,3/25/17 22:30
71,913,492,3,cash,3/2/17 6:37
77,885,156,1,cash,3/24/17 4:26
39,889,134,1,cash,3/28/17 7:55
11,714,184,1,debit,3/7/17 22:48
12,823,201,1,credit_card,3/29/17 9:26
38,845,570,3,debit,3/7/17 7:55
45,718,142,1,credit_card,3/25/17 7:12
11,723,368,2,credit_card,3/21/17 1:11
63,835,272,2,debit,3/30/17 2:01
89,701,196,1,debit,3/19/17 4:12
40,872,322,2,credit_card,3/2/17 11:29
63,999,136,1,debit,3/13/17 7:22
5,920,426,3,cash,3/8/17 7:07
2,899,188,2,debit,3/24/17 13:53
55,870,513,3,cash,3/24/17 17:42
15,959,153,1,debit,3/4/17 3:50
25,801,260,2,cash,3/28/17 21:03
89,953,588,3,debit,3/6/17 23:24
86,810,260,2,cash,3/29/17 21:56
57,757,147,1,cash,3/30/17 17:54
77,786,156,1,debit,3/22/17 21:09
19,779,326,2,cash,3/24/17 19:33
68,875,408,3,credit_card,3/19/17 4:50
41,948,236,2,debit,3/2/17 14:25
98,965,133,1,debit,3/17/17 1:08
46,813,498,3,cash,3/27/17 3:31
19,991,489,3,cash,3/25/17 2:03
72,896,160,1,cash,3/12/17 2:15
59,887,178,1,cash,3/23/17 2:50
99,963,390,2,credit_card,3/19/17 6:18
46,868,332,2,cash,3/27/17 19:41
86,840,260,2,debit,3/18/17 23:18
37,908,284,2,debit,3/10/17 6:25
37,956,426,3,cash,3/30/17 17:21
6,810,374,2,credit_card,3/19/17 6:41
10,988,148,1,credit_card,3/1/17 21:54
43,736,724,4,credit_card,3/25/17 17:34
36,762,130,1,cash,3/4/17 13:17
49,821,258,2,debit,3/7/17 3:52
37,708,142,1,credit_card,3/29/17 12:55
7,746,112,1,credit_card,3/28/17 8:08
67,938,131,1,credit_card,3/16/17 11:49
22,983,292,2,cash,3/11/17 11:01
24,873,280,2,credit_card,3/10/17 14:44
31,920,129,1,debit,3/13/17 13:45
27,719,338,2,cash,3/25/17 11:03
7,986,112,1,debit,3/18/17 3:51
68,879,544,4,debit,3/3/17 1:53
10,971,148,1,cash,3/17/17 18:51
75,758,256,2,cash,3/4/17 15:58
17,748,176,1,cash,3/11/17 20:16
41,862,236,2,cash,3/15/17 20:07
71,935,492,3,debit,3/1/17 22:46
55,990,684,4,credit_card,3/21/17 1:46
85,996,172,1,debit,3/1/17 13:27
87,802,447,3,debit,3/28/17 23:34
71,831,492,3,cash,3/23/17 5:13
7,755,112,1,credit_card,3/17/17 0:49
63,799,272,2,debit,3/13/17 0:37
90,923,534,3,debit,3/5/17 3:31
91,726,160,1,credit_card,3/13/17 4:05
85,771,344,2,debit,3/14/17 22:44
36,886,130,1,debit,3/24/17 20:57
49,865,387,3,cash,3/4/17 13:33
40,939,161,1,debit,3/10/17 7:01
62,794,160,1,cash,3/16/17 0:29
30,994,153,1,debit,3/18/17 17:04
28,975,164,1,cash,3/10/17 6:00
2,708,188,2,credit_card,3/18/17 23:27
59,762,534,3,debit,3/13/17 19:42
99,931,390,2,cash,3/24/17 22:14
